model,return
Aggressive,100.4695053
Aggressive,90.15394032
Aggressive,61.79198697
Aggressive,67.71328189
Aggressive,44.90306724
Aggressive,61.50585246
Aggressive,31.54156221
Aggressive,13.43371456
Aggressive,-0.957743798
Aggressive,-23.2385164
Aggressive,-57.81460087
Aggressive,-17.0488003
Aggressive,12.85971159
Aggressive,15.40620418
Aggressive,-37.74637391
Aggressive,-46.97470705
Aggressive,-70.44806947
Aggressive,-70.23624488
Aggressive,-90.85231777
Aggressive,-95.92258465
Aggressive,-84.40216702
Aggressive,-100
Aggressive,-100
Aggressive,-100
Aggressive,-67.84188722
Aggressive,-59.3023279
Aggressive,-16.00179658
Aggressive,28.35546164
Aggressive,66.78111814
Aggressive,51.09016745
Aggressive,32.09011993
Aggressive,47.97981773
Aggressive,35.64097501
Aggressive,37.67981462
Aggressive,35.62678072
Aggressive,17.5740267
Balanced,12.41129781
Balanced,14.13860817
Balanced,11.09088565
Balanced,14.16644218
Balanced,-3.673677466
Balanced,-5.921322902
Balanced,-3.891915189
Balanced,-14.05080235
Balanced,-25.42044076
Balanced,-3.869445488
Balanced,24.47404522
Balanced,45.77227406
Balanced,71.38565664
Balanced,46.30003823
Balanced,31.94911157
Balanced,39.50028698
Balanced,47.42555299
Balanced,53.61943268
Balanced,69.81425217
Balanced,75.34488158
Balanced,52.36607445
Balanced,31.39273323
Balanced,21.29681613
Balanced,38.22285468
Balanced,59.75566323
Balanced,65.19109057
Balanced,80.05557064
Balanced,71.34779474
Balanced,56.28628351
Balanced,46.3916485
Balanced,62.78259526
Balanced,58.65462532
Balanced,57.82199057
Balanced,52.32883199
Balanced,48.37992041
Balanced,41.91043468
Balanced,25.38567484
Balanced,35.7027828
Balanced,36.07296797
Balanced,48.88904026
Balanced,33.33403827
Balanced,33.17349035
Balanced,33.09921245
Balanced,34.08280953
Balanced,33.17687645
Balanced,36.68985812
Balanced,42.63267154
Balanced,42.97704359
Balanced,42.15083386
Balanced,37.41226865
Balanced,47.18435203
Balanced,49.4022093
Balanced,49.1698617
Balanced,51.3807805
Balanced,47.49030855
Balanced,44.80895795
Balanced,32.08362396
Balanced,27.94647888
Balanced,37.48417192
Balanced,36.69966048
Balanced,17.12311546
Balanced,20.2170503
Balanced,8.319617595
Balanced,10.72899545
Balanced,3.055211452
Balanced,1.025828778
Balanced,0.429583562
Balanced,-5.066091993
Balanced,-2.163418286
Balanced,-19.62024439
Balanced,-6.602355915
Balanced,-9.060201466
Balanced,-2.627671015
Balanced,-6.883171548
Balanced,2.945754408
Balanced,0.433418005
Balanced,7.936791211
Balanced,2.505465547
Balanced,-13.50758911
Balanced,-5.302239964
Balanced,1.42859635
Balanced,3.429486666
Balanced,8.175004234
Balanced,5.631774014
Balanced,-0.947233474
Balanced,-1.613821554
Balanced,-11.80613451
Balanced,-2.666556992
Balanced,-2.164991163
Balanced,-8.696945289
Balanced,-17.25067861
Balanced,-32.70832832
Balanced,-35.45866526
Balanced,-34.4460844
Balanced,-27.28454544
Balanced,-21.43734842
Balanced,-15.74339432
Balanced,-19.36293428
Balanced,-19.0751363
Balanced,-13.28727648
Balanced,-0.907038984
Balanced,15.32269407
Balanced,15.44932992
Balanced,14.60726845
Balanced,20.12972985
Balanced,19.53956014
Balanced,26.76112149
Balanced,27.05874001
Balanced,41.9181151
Balanced,41.71495586
Balanced,32.08733495
Balanced,24.67131246
Balanced,27.04285199
Balanced,29.39153171
Balanced,26.61123553
Balanced,20.4051709
Balanced,20.96920289
Balanced,22.95324016
Balanced,21.28150445
Balanced,21.37081096
Balanced,35.11242562
Balanced,54.32894257
Balanced,45.96361704
Balanced,42.15830648
Balanced,25.86213126
Balanced,17.46009708
Balanced,18.5176448
Balanced,11.24430862
Balanced,13.37742253
Balanced,9.142458725
Balanced,-8.384315372
Balanced,-17.66819487
Balanced,-9.4783807
Balanced,0.832247549
Balanced,-0.228882278
Balanced,4.658418875
Balanced,3.876890328
Balanced,2.152579201
Balanced,-16.62470957
Balanced,-8.789186185
Balanced,-11.93039655
Balanced,-17.14388009
Balanced,-16.12458545
Balanced,-25.98352262
Balanced,-14.96182039
Balanced,-12.1150511
Balanced,-15.3564129
Balanced,-2.802795271
Balanced,1.184927419
Balanced,6.201242154
Balanced,14.37587406
Balanced,19.80716404
Balanced,15.74565181
Balanced,15.24820606
Balanced,17.36874436
Balanced,25.18146466
Balanced,20.35532586
Balanced,12.68435342
Balanced,17.94680924
Balanced,29.07150457
Balanced,35.28736012
Balanced,46.6769488
Balanced,34.86625994
Balanced,34.51028866
Balanced,31.44011222
Balanced,25.10041194
Balanced,23.62657681
Balanced,18.22037195
Balanced,13.081359
Balanced,0.928152597
Balanced,-6.020472894
Balanced,-20.99605421
Balanced,-6.959136343
Balanced,-3.645250465
Balanced,2.912471446
Balanced,5.9524447
Balanced,2.129851747
Balanced,7.292788382
Balanced,15.06264611
Balanced,9.86032305
Balanced,3.336720465
Balanced,-4.480160969
Balanced,-3.799753769
Balanced,1.215844053
Balanced,-5.187140073
Balanced,-10.61954547
Balanced,5.320122869
Balanced,11.24613348
Balanced,3.798302309
Balanced,0.251743395
Balanced,2.10793964
Balanced,12.80065474
Balanced,5.280858478
Balanced,-10.73224446
Balanced,-20.44647277
Balanced,-19.22839773
Balanced,-17.3243982
Balanced,-7.179043451
Balanced,-13.14395505
Balanced,-14.47197611
Balanced,-14.41902113
Balanced,-29.00926117
Balanced,-24.5083128
Balanced,-17.93264392
Balanced,6.499793425
Balanced,20.12566263
Balanced,1.183309171
Balanced,-16.87903207
Balanced,-8.290586682
Balanced,4.012163677
Balanced,16.2551885
Balanced,28.16171928
Balanced,36.13660107
Balanced,50.15469885
Balanced,41.66538102
Balanced,41.6855445
Balanced,45.42139165
Balanced,49.13247807
Balanced,38.49469419
Balanced,29.22154566
Balanced,35.82674699
Balanced,34.76370732
Balanced,17.9220508
Balanced,7.086319586
Balanced,-0.974192441
Balanced,-11.23704002
