model,return
Very Aggressive,-9.80202
Very Aggressive,-9.23374
Very Aggressive,-10.09931
Very Aggressive,-9.96454
Very Aggressive,-8.89486
Very Aggressive,-8.98479
Very Aggressive,-9.11914
Very Aggressive,-9.15422
Very Aggressive,-8.03499
Very Aggressive,-7.53181
Very Aggressive,-7.46471
Very Aggressive,-7.85502
Very Aggressive,-8.72025
Very Aggressive,-9.70222
Very Aggressive,-10.26622
Very Aggressive,-8.22881
Very Aggressive,-8.94147
Very Aggressive,-8.17412
Very Aggressive,-7.7336
Very Aggressive,-7.59559
Very Aggressive,-9.27056
Very Aggressive,-8.39231
Very Aggressive,-8.18838
Very Aggressive,-5.94433
Very Aggressive,-6.00601
Very Aggressive,-5.85174
Very Aggressive,-4.40361
Very Aggressive,-3.85698
Very Aggressive,-3.58571
Very Aggressive,-2.39828
Very Aggressive,-1.50188
Very Aggressive,-2.69587
Very Aggressive,-2.6797
Very Aggressive,-3.0139
Very Aggressive,-3.49271
Very Aggressive,-4.09704
Very Aggressive,-4.96217
Very Aggressive,-4.16083
Very Aggressive,-2.94653
Very Aggressive,-4.74751
Very Aggressive,-4.61956
Very Aggressive,-3.7877
Very Aggressive,-3.63005
Very Aggressive,-3.68795
Very Aggressive,-2.45004
Very Aggressive,-3.91556
Very Aggressive,-3.44535
Very Aggressive,-2.50264
Very Aggressive,-0.75856
Very Aggressive,0.47816
Very Aggressive,4.06672
Very Aggressive,4.71135
Very Aggressive,6.10958
Very Aggressive,6.35016
Very Aggressive,7.18985
Very Aggressive,6.81462
Very Aggressive,6.21236
Very Aggressive,5.11463
Very Aggressive,6.5444
Very Aggressive,8.4412
Very Aggressive,10.55617
Very Aggressive,9.91209
Very Aggressive,9.90228
Very Aggressive,12.00896
Very Aggressive,12.17239
Very Aggressive,15.30101
Very Aggressive,18.18032
Very Aggressive,18.71907
Very Aggressive,15.50815
Very Aggressive,14.10318
Very Aggressive,13.84406
Very Aggressive,14.52955
Very Aggressive,14.84575
Very Aggressive,18.32318
Very Aggressive,19.21333
Very Aggressive,18.76558
Very Aggressive,19.4821
Very Aggressive,20.20005
Very Aggressive,18.70457
Very Aggressive,18.28163
Very Aggressive,22.87785
Very Aggressive,21.06233
Very Aggressive,22.02663
Very Aggressive,22.3339
Very Aggressive,27.63099
Very Aggressive,25.3359
Very Aggressive,25.50377
Very Aggressive,21.86308
Very Aggressive,22.29889
Very Aggressive,22.29973
Very Aggressive,22.91134
Very Aggressive,20.05379
Very Aggressive,16.8815
Very Aggressive,17.37798
Very Aggressive,17.22301
Very Aggressive,14.04224
Very Aggressive,12.15813
Very Aggressive,10.6355
Very Aggressive,13.58018
Very Aggressive,15.2854
Very Aggressive,16.476
Very Aggressive,16.71606
Very Aggressive,16.5205
Very Aggressive,15.21352
Very Aggressive,16.91789
Very Aggressive,20.33165
Very Aggressive,21.10597
Very Aggressive,20.0202
Very Aggressive,19.22459
Very Aggressive,20.58124
Very Aggressive,21.46322
Very Aggressive,19.75466
Very Aggressive,22.63585
Very Aggressive,24.23219
Very Aggressive,22.90175
Very Aggressive,22.76132
Very Aggressive,20.54592
Very Aggressive,13.10721
Very Aggressive,11.35978
Very Aggressive,9.0568
Very Aggressive,10.32788
Very Aggressive,15.20871
Very Aggressive,13.19943
Very Aggressive,11.89855
Very Aggressive,12.53931
Very Aggressive,13.70312
Very Aggressive,14.68772
Very Aggressive,15.87915
Very Aggressive,13.62451
Very Aggressive,14.78649
Very Aggressive,16.32601
Very Aggressive,16.94188
Very Aggressive,17.58666
Very Aggressive,14.92149
Very Aggressive,14.35264
Very Aggressive,12.40743
Very Aggressive,15.53294
Very Aggressive,16.72732
Very Aggressive,20.36092
Very Aggressive,21.63962
Very Aggressive,20.9837
Very Aggressive,17.11717
Very Aggressive,18.39516
Very Aggressive,18.1189
Very Aggressive,18.71493
Very Aggressive,19.5743
Very Aggressive,17.37279
Very Aggressive,18.34667
Very Aggressive,17.60022
Very Aggressive,17.15816
Very Aggressive,18.07492
Very Aggressive,19.22608
Very Aggressive,19.11634
Very Aggressive,21.42589
Very Aggressive,20.71539
Very Aggressive,21.66952
Very Aggressive,24.10184
Very Aggressive,24.59248
Very Aggressive,28.67222
Very Aggressive,30.08577
Very Aggressive,32.22427
Very Aggressive,33.07969
Very Aggressive,30.42949
Very Aggressive,31.507
Very Aggressive,31.3821
Very Aggressive,29.90818
Very Aggressive,29.94074
Very Aggressive,30.71398
Very Aggressive,29.43256
Very Aggressive,29.54475
Very Aggressive,30.47724
Very Aggressive,30.8116
Very Aggressive,31.38088
Very Aggressive,30.59495
Very Aggressive,36.68451
Very Aggressive,36.26881
Very Aggressive,36.65121
Very Aggressive,36.62012
Very Aggressive,37.58401
Very Aggressive,38.50357
Very Aggressive,35.40737
Very Aggressive,31.28297
Very Aggressive,35.85866
Very Aggressive,34.48313
Very Aggressive,37.84426
Very Aggressive,31.73357
Very Aggressive,34.55151
Very Aggressive,34.00595
Very Aggressive,33.64458
Very Aggressive,36.17569
Very Aggressive,36.83432
Very Aggressive,35.25478
Very Aggressive,32.95483
Very Aggressive,31.74021
Very Aggressive,33.09445
Very Aggressive,34.71809
Very Aggressive,35.78426
Very Aggressive,34.08618
Very Aggressive,33.93064
Very Aggressive,33.60022
Very Aggressive,35.8571
Very Aggressive,35.62689
Very Aggressive,38.22742
Very Aggressive,35.52215
Very Aggressive,34.8432
Very Aggressive,35.78092
Very Aggressive,32.3952
Very Aggressive,31.3347
Very Aggressive,32.29842
Very Aggressive,30.78292
Very Aggressive,29.48047
Very Aggressive,29.1214
Very Aggressive,31.16306
Very Aggressive,31.8944
Very Aggressive,31.13945
Very Aggressive,30.51363
Very Aggressive,28.71897
Very Aggressive,27.27372
Very Aggressive,28.79663
Very Aggressive,27.46088
Very Aggressive,27.44468
Very Aggressive,25.40003
Very Aggressive,25.78733
Very Aggressive,27.07425
Very Aggressive,32.04985
Very Aggressive,31.79235
Very Aggressive,30.99075
Very Aggressive,30.82049
Very Aggressive,29.47073
Very Aggressive,27.88523
Very Aggressive,28.77314
Very Aggressive,29.54241
Very Aggressive,31.72086
Very Aggressive,30.8516
Very Aggressive,29.84435
Very Aggressive,29.90834
Very Aggressive,31.99163
Very Aggressive,30.8894
Very Aggressive,34.55822
Very Aggressive,37.23364
Very Aggressive,36.3375
Very Aggressive,35.37792
Very Aggressive,34.20085
Very Aggressive,33.40164
Very Aggressive,31.70928
Very Aggressive,29.04117
Very Aggressive,30.44623
Very Aggressive,30.19719
Very Aggressive,30.5096
Very Aggressive,30.40218
Very Aggressive,31.32382
Very Aggressive,33.06361
Very Aggressive,34.68267
Very Aggressive,33.0403
Very Aggressive,32.74254
Very Aggressive,34.29928
Very Aggressive,34.68063
Very Aggressive,35.20212
Very Aggressive,35.1084
Very Aggressive,37.32374
Very Aggressive,36.0623
Very Aggressive,35.81885
Very Aggressive,36.64223
Very Aggressive,38.27337
Very Aggressive,37.994
Very Aggressive,40.66197
Very Aggressive,40.88557
Very Aggressive,42.15371
Very Aggressive,41.06656
Very Aggressive,39.41562
Very Aggressive,39.49377
Very Aggressive,38.49837
Very Aggressive,36.39344
Very Aggressive,35.56519
Very Aggressive,35.07455
Very Aggressive,34.91804
Very Aggressive,34.171
Very Aggressive,33.91684
Very Aggressive,34.14264
Very Aggressive,35.9703
Very Aggressive,36.81961
Very Aggressive,37.24939
Very Aggressive,39.33175
Very Aggressive,40.65364
Very Aggressive,40.06301
Very Aggressive,42.71431
Very Aggressive,42.16638
Very Aggressive,41.95249
Very Aggressive,41.65511
Very Aggressive,42.11632
Very Aggressive,40.40486
Very Aggressive,42.17015
Very Aggressive,40.52178
Very Aggressive,39.36678
Very Aggressive,37.27848
Very Aggressive,37.92667
Very Aggressive,39.11704
Very Aggressive,35.87095
Very Aggressive,33.96671
Very Aggressive,34.16503
Very Aggressive,32.99913
Very Aggressive,32.53026
Very Aggressive,35.79383
Very Aggressive,36.58639
Very Aggressive,35.14937
Very Aggressive,32.41959
Very Aggressive,31.79263
Very Aggressive,31.86551
Very Aggressive,30.711
Very Aggressive,31.49153
Very Aggressive,31.25329
Very Aggressive,29.8838
Very Aggressive,29.99828
Very Aggressive,28.03001
Very Aggressive,26.61092
Very Aggressive,28.0143
Very Aggressive,29.9456
Very Aggressive,29.28934
Very Aggressive,29.42709
Very Aggressive,28.82326
Very Aggressive,26.66429
Very Aggressive,25.01047
Very Aggressive,25.71797
Very Aggressive,25.25214
Very Aggressive,25.16241
Very Aggressive,26.98099
Very Aggressive,27.94255
Very Aggressive,25.06176
Very Aggressive,26.97626
Very Aggressive,26.63211
Very Aggressive,26.30759
Very Aggressive,25.75252
Very Aggressive,26.25867
Very Aggressive,26.08513
Very Aggressive,27.87721
Very Aggressive,27.21173
Very Aggressive,26.98262
Very Aggressive,29.46988
Very Aggressive,31.27035
Very Aggressive,34.25956
Very Aggressive,33.43118
Very Aggressive,34.30711
Very Aggressive,37.01605
Very Aggressive,37.52022
Very Aggressive,40.1853
Very Aggressive,36.5509
Very Aggressive,36.6453
Very Aggressive,36.002
Very Aggressive,35.2753
Very Aggressive,34.6391
Very Aggressive,36.2021
Very Aggressive,35.5522
Very Aggressive,33.5703
Very Aggressive,34.5967
Very Aggressive,35.7184
Very Aggressive,36.2045
Very Aggressive,37.3637
Very Aggressive,38.1118
Very Aggressive,42.8565
Very Aggressive,41.2986
Very Aggressive,38.8688
Very Aggressive,39.6919
Very Aggressive,39.131
Very Aggressive,39.3435
Very Aggressive,45.5392
Very Aggressive,50.2575
Very Aggressive,55.5826
Very Aggressive,47.8301
Very Aggressive,47.6543
Very Aggressive,48.3348
Very Aggressive,48.591
Very Aggressive,49.0103
Very Aggressive,49.8593
Very Aggressive,49.6157
Very Aggressive,50.1169
Very Aggressive,51.0419
Very Aggressive,51.7885
Very Aggressive,50.5367
Very Aggressive,49.3588
Very Aggressive,50.4149
Very Aggressive,53.4811
Very Aggressive,49.4564
Very Aggressive,49.2815
Very Aggressive,45.18
Very Aggressive,41.9683
Very Aggressive,44.5862
Very Aggressive,49.4465
Very Aggressive,47.4773
Very Aggressive,46.8143
Very Aggressive,47.2408
Very Aggressive,47.8151
Very Aggressive,47.2697
Very Aggressive,45.9685
Very Aggressive,43.4039
Very Aggressive,43.4648
Very Aggressive,41.4452
Very Aggressive,42.4749
Very Aggressive,43.6934
Very Aggressive,42
Very Aggressive,42.9663
Very Aggressive,43.5651
Very Aggressive,41.2118
Very Aggressive,40.8927
Very Aggressive,40.2632
Very Aggressive,38.9931
Very Aggressive,38.9734
Very Aggressive,42.2126
Very Aggressive,41.7918
Very Aggressive,41.5129
Very Aggressive,42.9532
Very Aggressive,44.2812
Very Aggressive,43.3934
Very Aggressive,43.4554
Very Aggressive,43.7391
Very Aggressive,43.3621
Very Aggressive,41.7545
Very Aggressive,41.1056
Very Aggressive,41.1852
Very Aggressive,42.4256
Very Aggressive,41.0677
Very Aggressive,39.6771
Very Aggressive,39.3773
Very Aggressive,40.9791
Very Aggressive,40.2895
Very Aggressive,39.9558
Very Aggressive,42.2732
Very Aggressive,42.2566
Very Aggressive,41.5547
Very Aggressive,42.9
Very Aggressive,42.6423
Very Aggressive,42.8971
Very Aggressive,40.955
Very Aggressive,40.0292
Very Aggressive,40.099
Very Aggressive,38.6119
Very Aggressive,39.2917
Very Aggressive,40.2277
Very Aggressive,39.6924
Very Aggressive,40.5859
Very Aggressive,39.3434
Very Defensive,7.322375
Very Defensive,7.132545
Very Defensive,6.874775
Very Defensive,6.93501
Very Defensive,6.92263
Very Defensive,6.54602
Very Defensive,6.5440575
Very Defensive,6.4467025
Very Defensive,5.753405
Very Defensive,5.953915
Very Defensive,6.0260875
Very Defensive,6.512315
Very Defensive,6.3666
Very Defensive,6.5863525
Very Defensive,6.09592
Very Defensive,5.88051
Very Defensive,5.3622825
Very Defensive,5.023315
Very Defensive,4.63424
Very Defensive,4.3103
Very Defensive,4.36525
Very Defensive,4.081435
Very Defensive,4.0692525
Very Defensive,4.113545
Very Defensive,4.2411175
Very Defensive,3.8449225
Very Defensive,3.2578575
Very Defensive,3.3523
Very Defensive,3.4332075
Very Defensive,3.8077325
Very Defensive,3.85974
Very Defensive,3.763165
Very Defensive,4.0514125
Very Defensive,4.28423
Very Defensive,3.9076675
Very Defensive,4.144985
Very Defensive,3.96832
Very Defensive,3.8950375
Very Defensive,3.60119
Very Defensive,3.4462725
Very Defensive,3.600565
Very Defensive,3.49008
Very Defensive,3.8892725
Very Defensive,3.957205
Very Defensive,4.05486
Very Defensive,3.95798
Very Defensive,3.4797225
Very Defensive,3.481255
Very Defensive,3.70862
Very Defensive,3.0627
Very Defensive,2.901485
Very Defensive,3.263355
Very Defensive,3.2646125
Very Defensive,2.8082125
Very Defensive,2.862625
Very Defensive,2.7597325
Very Defensive,2.6003525
Very Defensive,2.50012
Very Defensive,3.4871625
Very Defensive,3.471295
Very Defensive,3.065395
Very Defensive,3.26897
Very Defensive,2.7376175
Very Defensive,2.7925275
Very Defensive,2.5163875
Very Defensive,2.6957875
Very Defensive,2.795705
Very Defensive,2.6769525
Very Defensive,2.8525875
Very Defensive,2.868815
Very Defensive,3.0170825
Very Defensive,2.8948275
Very Defensive,2.543135
Very Defensive,2.45367
Very Defensive,1.3293275
Very Defensive,1.129725
Very Defensive,1.65038
Very Defensive,1.6666925
Very Defensive,1.4495825
Very Defensive,1.1860525
Very Defensive,0.93599
Very Defensive,1.256475
Very Defensive,1.19773
Very Defensive,1.08356
Very Defensive,0.93957
Very Defensive,1.218095
Very Defensive,1.59603
Very Defensive,1.0994025
Very Defensive,1.0562725
Very Defensive,1.088405
Very Defensive,1.373495
Very Defensive,1.2054375
Very Defensive,1.3203525
Very Defensive,1.1742975
Very Defensive,0.9093725
Very Defensive,-0.072305
Very Defensive,-0.1150725
Very Defensive,-0.607235
Very Defensive,-0.3366275
Very Defensive,-0.6968725
Very Defensive,-0.69489
Very Defensive,-0.4696225
Very Defensive,-0.2629225
Very Defensive,-0.4455975
Very Defensive,-0.38612
Very Defensive,-0.4166
Very Defensive,-0.460315
Very Defensive,-0.56447
Very Defensive,-0.827195
Very Defensive,-0.4768975
Very Defensive,-0.82191
Very Defensive,-1.001285
Very Defensive,-1.0628925
Very Defensive,-1.267805
Very Defensive,-1.0435925
Very Defensive,-0.58803
Very Defensive,-0.4164875
Very Defensive,-1.0187775
Very Defensive,-1.0964725
Very Defensive,-1.12382
Very Defensive,-1.176385
Very Defensive,-1.080265
Very Defensive,-1.252105
Very Defensive,-1.935145
Very Defensive,-1.7753825
Very Defensive,-1.8143
Very Defensive,-2.29361
Very Defensive,-2.141205
Very Defensive,-2.0818425
Very Defensive,-2.2455025
Very Defensive,-3.0467075
Very Defensive,-2.851415
Very Defensive,-2.7322475
Very Defensive,-2.2105775
Very Defensive,-2.21869
Very Defensive,-2.092095
Very Defensive,-2.5733425
Very Defensive,-2.4623975
Very Defensive,-2.6891725
Very Defensive,-2.86087
Very Defensive,-3.0171325
Very Defensive,-2.9563125
Very Defensive,-2.6265675
Very Defensive,-2.278835
Very Defensive,-2.3695175
Very Defensive,-2.45445
Very Defensive,-2.613175
Very Defensive,-2.2552375
Very Defensive,-2.20342
Very Defensive,-2.51428
Very Defensive,-2.69909
Very Defensive,-2.8932875
Very Defensive,-2.9932275
Very Defensive,-2.9358225
Very Defensive,-2.9037
Very Defensive,-3.25998
Very Defensive,-3.01563
Very Defensive,-3.0805575
Very Defensive,-3.273425
Very Defensive,-3.0705025
Very Defensive,-2.6367925
Very Defensive,-2.1349825
Very Defensive,-1.8021125
Very Defensive,-1.848995
Very Defensive,-1.5786425
Very Defensive,-1.43123
Very Defensive,-1.311165
Very Defensive,-1.5231725
Very Defensive,-1.0664525
Very Defensive,-0.90526
Very Defensive,-1.09894
Very Defensive,-1.1070575
Very Defensive,-1.0490375
Very Defensive,-0.857245
Very Defensive,-0.88872
Very Defensive,-1.0808125
Very Defensive,-1.490395
Very Defensive,-1.8887825
Very Defensive,-1.76796
Very Defensive,-1.7184375
Very Defensive,-1.7393375
Very Defensive,-1.753625
Very Defensive,-1.7405875
Very Defensive,-1.7884625
Very Defensive,-1.90952
Very Defensive,-1.775865
Very Defensive,-1.9453375
Very Defensive,-1.6176975
Very Defensive,-1.9308925
Very Defensive,-1.9105725
Very Defensive,-1.780705
Very Defensive,-2.16567
Very Defensive,-2.1371625
Very Defensive,-1.7491125
Very Defensive,-1.74731
Very Defensive,-1.91693
Very Defensive,-1.8945225
Very Defensive,-2.1411825
Very Defensive,-2.19363
Very Defensive,-2.3345475
Very Defensive,-2.3820525
Very Defensive,-2.6062725
Very Defensive,-2.414555
Very Defensive,-2.6429125
Very Defensive,-2.82594
Very Defensive,-2.9314525
Very Defensive,-2.8033975
Very Defensive,-3.05289
Very Defensive,-2.28257
Very Defensive,-2.007365
Very Defensive,-1.9017225
Very Defensive,-2.4894275
Very Defensive,-2.378925
Very Defensive,-2.661625
Very Defensive,-2.40184
Very Defensive,-2.274575
Very Defensive,-2.1352175
Very Defensive,-2.1269175
Very Defensive,-2.05271
Very Defensive,-1.86872
Very Defensive,-2.3784675
Very Defensive,-1.8530475
Very Defensive,-1.8208025
Very Defensive,-2.5803175
Very Defensive,-2.56881
Very Defensive,-2.6671425
Very Defensive,-2.1013525
Very Defensive,-1.5334875
Very Defensive,-1.71104
Very Defensive,-2.211725
Very Defensive,-2.22907
Very Defensive,-1.9092475
Very Defensive,-1.9759
Very Defensive,-2.11807
Very Defensive,-1.946775
Very Defensive,-2.47743
Very Defensive,-2.4110275
Very Defensive,-2.3028125
Very Defensive,-2.1222975
Very Defensive,-1.650485
Very Defensive,-1.4204125
Very Defensive,-1.6753325
Very Defensive,-1.9944775
Very Defensive,-1.8279
Very Defensive,-1.5884425
Very Defensive,-1.413185
Very Defensive,-1.3420875
Very Defensive,-1.41066
Very Defensive,-1.9561725
Very Defensive,-2.12593
Very Defensive,-1.8012975
Very Defensive,-1.54558
Very Defensive,-1.4938325
Very Defensive,-1.3175075
Very Defensive,-0.835285
Very Defensive,-0.5008475
Very Defensive,-0.251285
Very Defensive,0.122775
Very Defensive,0.23945
Very Defensive,0.0177375
Very Defensive,-0.0089225
Very Defensive,0.466745
Very Defensive,0.5243825
Very Defensive,0.55887
Very Defensive,0.3172775
Very Defensive,0.01944
Very Defensive,0.37438
Very Defensive,0.71808
Very Defensive,0.6487475
Very Defensive,0.87812
Very Defensive,0.743645
Very Defensive,0.6413775
Very Defensive,0.5884525
Very Defensive,0.5539625
Very Defensive,0.5164075
Very Defensive,0.6165575
Very Defensive,0.9594575
Very Defensive,0.78988
Very Defensive,0.59311
Very Defensive,0.387285
Very Defensive,0.5367275
Very Defensive,0.6198625
Very Defensive,0.34816
Very Defensive,0.128075
Very Defensive,0.0758225
Very Defensive,-0.5255425
Very Defensive,-1.0292075
Very Defensive,-1.0360775
Very Defensive,-1.269575
Very Defensive,-1.003555
Very Defensive,-0.72941
Very Defensive,-0.6040725
Very Defensive,-0.8528625
Very Defensive,-0.8413225
Very Defensive,-0.5780525
Very Defensive,-0.606775
Very Defensive,-0.634325
Very Defensive,-0.692015
Very Defensive,-0.444535
Very Defensive,-0.3295775
Very Defensive,-0.267965
Very Defensive,-0.3670325
Very Defensive,-0.610915
Very Defensive,-0.837275
Very Defensive,-0.9833725
Very Defensive,-0.48568
Very Defensive,-0.6815575
Very Defensive,-0.5229175
Very Defensive,-0.4596725
Very Defensive,-0.453155
Very Defensive,-0.876065
Very Defensive,-0.676625
Very Defensive,-0.64208
Very Defensive,-0.089835
Very Defensive,-0.1227325
Very Defensive,-0.12251
Very Defensive,0.2398775
Very Defensive,0.375025
Very Defensive,0.4723925
Very Defensive,0.81107
Very Defensive,1.0436075
Very Defensive,0.766305
Very Defensive,0.79067
Very Defensive,0.701205
Very Defensive,0.5747
Very Defensive,0.412115
Very Defensive,0.1794175
Very Defensive,0.3684975
Very Defensive,0.665675
Very Defensive,0.2047075
Very Defensive,0.2443675
Very Defensive,0.4449175
Very Defensive,0.4895
Very Defensive,0.4834325
Very Defensive,0.809805
Very Defensive,0.453475
Very Defensive,0.5657
Very Defensive,0.79219
Very Defensive,1.2270025
Very Defensive,1.536345
Very Defensive,2.4351075
Very Defensive,2.6111925
Very Defensive,2.94672
Very Defensive,2.9834875
Very Defensive,3.1875175
Very Defensive,3.092215
Very Defensive,2.9446
Very Defensive,2.648905
Very Defensive,2.991875
Very Defensive,3.461385
Very Defensive,3.983265
Very Defensive,3.832415
Very Defensive,3.832555
Very Defensive,4.352915
Very Defensive,4.3975125
Very Defensive,5.172835
Very Defensive,5.9044025
Very Defensive,6.04035
Very Defensive,5.23
Very Defensive,4.8711825
Very Defensive,4.80569
Very Defensive,4.969145
Very Defensive,5.0431425
Very Defensive,5.9093475
Very Defensive,6.1383075
Very Defensive,6.01071
Very Defensive,6.1938675
Very Defensive,6.3556925
Very Defensive,5.960755
Very Defensive,5.8456775
Very Defensive,7.00197
Very Defensive,6.54945
Very Defensive,6.811525
Very Defensive,6.909555
Very Defensive,8.2362675
Very Defensive,7.661365
Very Defensive,7.6953375
Very Defensive,6.7773
Very Defensive,6.8906725
Very Defensive,6.8873575
Very Defensive,7.03235
Very Defensive,6.3203675
Very Defensive,5.5343325
Very Defensive,5.6972875
Very Defensive,5.6558
Very Defensive,4.8697975
Very Defensive,4.4066825
Very Defensive,4.0087
Very Defensive,4.737325
Very Defensive,5.154245
Very Defensive,5.41083
Very Defensive,5.467555
Very Defensive,5.4097975
Very Defensive,5.0884725
Very Defensive,5.5151575
Very Defensive,6.38258
Very Defensive,6.580655
Very Defensive,6.3134825
Very Defensive,6.1135675
Very Defensive,6.4441225
Very Defensive,6.6637425
Very Defensive,6.240905
Very Defensive,6.9426425
Very Defensive,7.3432375
Very Defensive,6.995805
Very Defensive,6.943735
Very Defensive,6.3975125
Very Defensive,4.5246725
Very Defensive,4.0886375
Very Defensive,3.540025
Very Defensive,3.8431675
Very Defensive,5.07685
Very Defensive,4.5872525
Very Defensive,4.2667625
Very Defensive,4.421465
Very Defensive,4.706475
Very Defensive,4.928765
Very Defensive,5.21768
Very Defensive,4.63419
Very Defensive,4.9382975
Very Defensive,5.3292275
Very Defensive,5.4812175
Very Defensive,5.64134
Very Defensive,4.96308
Very Defensive,4.8249275
Very Defensive,4.33691
Very Defensive,5.12736
Very Defensive,5.4176725
Very Defensive,6.2979475
Very Defensive,6.6101425
Very Defensive,6.449325
Very Defensive,5.4692475
Very Defensive,5.79806
Very Defensive,5.71467
Very Defensive,5.87376
Very Defensive,6.096015
Very Defensive,5.537455
Very Defensive,5.77458
Very Defensive,5.57287
Very Defensive,5.4572025
Very Defensive,5.68373
Very Defensive,5.9700225
Very Defensive,5.9312575
Very Defensive,6.5003225
Very Defensive,6.320945
Very Defensive,6.567945
Very Defensive,7.1767325
Very Defensive,7.3023875
Very Defensive,8.3099575
Very Defensive,8.6500375
Very Defensive,9.178385
Very Defensive,9.376765
Very Defensive,8.7085075
Very Defensive,8.969325
Very Defensive,8.9280225
Very Defensive,8.54197
Very Defensive,8.5385275
Very Defensive,8.7208825
Very Defensive,8.4065025
Very Defensive,8.4388575
Very Defensive,8.66754
Very Defensive,8.78128
Very Defensive,8.9579425
Very Defensive,8.7681775
Very Defensive,10.2925775
Very Defensive,10.172945
Very Defensive,10.2791125
Very Defensive,10.264855
Very Defensive,10.514015
Very Defensive,10.72474
Very Defensive,9.9019675
Very Defensive,8.87663
Very Defensive,9.98963
Very Defensive,9.657235
Very Defensive,10.47498
Very Defensive,8.9543675
Very Defensive,9.65645
Very Defensive,9.5186
Very Defensive,9.4192875
Very Defensive,10.05955
Very Defensive,10.20712
Very Defensive,9.8216725
Very Defensive,9.2323725
Very Defensive,8.9451175
Very Defensive,9.2876125
Very Defensive,9.7104675
Very Defensive,9.98604
Very Defensive,9.560485
Very Defensive,9.5118575
Very Defensive,9.417305
Very Defensive,9.97347
Very Defensive,9.9256
Very Defensive,10.5654575
Very Defensive,9.8873675
Very Defensive,9.7169975
Very Defensive,9.9567325
Very Defensive,9.119105
Very Defensive,8.8535075
Very Defensive,9.1003825
Very Defensive,8.728165
Very Defensive,8.40278
Very Defensive,8.3015475
Very Defensive,8.7962725
Very Defensive,8.951685
Very Defensive,8.7528425
Very Defensive,8.5760025
Very Defensive,8.1179975
Very Defensive,7.7453625
Very Defensive,8.1168225
Very Defensive,7.7924675
Very Defensive,7.7827475
Very Defensive,7.2849475
Very Defensive,7.3731125
Very Defensive,7.6735775
Very Defensive,8.9282275
Very Defensive,8.84775
Very Defensive,8.6565425
Very Defensive,8.610825
Very Defensive,8.2779475
Very Defensive,7.895815
Very Defensive,8.115005
Very Defensive,8.331865
Very Defensive,8.8750275
Very Defensive,8.6630775
Very Defensive,8.4215925
Very Defensive,8.4249325
Very Defensive,8.9577125
Very Defensive,8.67749
Very Defensive,9.5781075
Very Defensive,10.2551975
Very Defensive,10.02637
Very Defensive,9.80908
Very Defensive,9.5115125
Very Defensive,9.3317025
Very Defensive,8.90057
Very Defensive,8.24683
Very Defensive,8.5967425
Very Defensive,8.5370325
Very Defensive,8.6112625
Very Defensive,8.58755
Very Defensive,8.817255
Very Defensive,9.265655
Very Defensive,9.674125
Very Defensive,9.26399
Very Defensive,9.1866525
Very Defensive,9.5801775
Very Defensive,9.6628875
Very Defensive,9.8049175
Very Defensive,9.771935
Very Defensive,10.3320675
Very Defensive,10.02235
Very Defensive,9.997125
Very Defensive,10.2317225
Very Defensive,10.6853325
Very Defensive,10.6297725
Very Defensive,11.29702
Very Defensive,11.343665
Very Defensive,11.6634975
Very Defensive,11.41313
Very Defensive,11.0147425
Very Defensive,11.049465
Very Defensive,10.8474375
Very Defensive,10.3148125
Very Defensive,10.1224
Very Defensive,9.987475
Very Defensive,9.9623625
Very Defensive,9.7710125
Very Defensive,9.68551
Very Defensive,9.744305
Very Defensive,10.2068725
Very Defensive,10.4237525
Very Defensive,10.54447
Very Defensive,11.07067
Very Defensive,11.4105375
Very Defensive,11.2738825
Very Defensive,11.9380175
Very Defensive,11.80944
Very Defensive,11.7538825
Very Defensive,11.68478
Very Defensive,11.7889725
Very Defensive,11.35554
Very Defensive,11.79901
Very Defensive,11.3849225
Very Defensive,11.0865725
Very Defensive,10.545255
Very Defensive,10.683705
Very Defensive,10.98628
Very Defensive,10.1641925
Very Defensive,9.6889875
Very Defensive,9.75447
Very Defensive,9.4472425
Very Defensive,9.32185
Very Defensive,10.157865
Very Defensive,10.36147
Very Defensive,10.0030275
Very Defensive,9.335995
Very Defensive,9.1846525
Very Defensive,9.2106575
Very Defensive,8.92187
Very Defensive,9.12092
Very Defensive,9.07922
Very Defensive,8.73916
Very Defensive,8.7507025
Very Defensive,8.275225
Very Defensive,7.9319975
Very Defensive,8.28994
Very Defensive,8.801625
Very Defensive,8.6574825
Very Defensive,8.7067475
Very Defensive,8.5553125
Very Defensive,8.013785
Very Defensive,7.6065875
Very Defensive,7.7746
Very Defensive,7.6497425
Very Defensive,7.6077225
Very Defensive,8.0636725
Very Defensive,8.311775
Very Defensive,7.602605
Very Defensive,8.0880975
Very Defensive,7.990995
Very Defensive,7.91501
Very Defensive,7.77812
Very Defensive,7.918855
Very Defensive,7.8979075
Very Defensive,8.3543375
Very Defensive,8.182515
Very Defensive,8.13645
Very Defensive,8.7585375
Very Defensive,9.2070325
Very Defensive,9.9494075
Very Defensive,9.75112
Very Defensive,9.9796575
Very Defensive,10.6699375
Very Defensive,10.79969
Very Defensive,11.456625
Very Defensive,10.587575
Very Defensive,10.611675
Very Defensive,10.460225
Very Defensive,10.294925
Very Defensive,10.158975
Very Defensive,10.566
Very Defensive,10.4041
Very Defensive,9.900725
Very Defensive,10.163675
